Category,Word,Frequency
Behavioral,flights,1
Behavioral,router,1
Behavioral,contract,1
Behavioral,mediators,1
Behavioral,try,1
Behavioral,identified,1
Behavioral,received,1
Behavioral,watched,1
Behavioral,unregister,1
Behavioral,updates,1
Behavioral,inbuilt,1
Behavioral,platform,1
Behavioral,java.util.observable,1
Behavioral,java.util.observer,1
Behavioral,really,1
Behavioral,jms,1
Behavioral,mvc,1
Behavioral,views,1
Behavioral,if-else,1
Behavioral,condition,1
Behavioral,systematic,1
Behavioral,forwards,1
Behavioral,policy,1
Behavioral,collections.sort,1
Behavioral,takes,1
Behavioral,getting,1
Behavioral,sorted,1
Behavioral,stub,1
Behavioral,defer,1
Behavioral,suppose,1
Behavioral,pillars,1
Behavioral,walls,1
Behavioral,wooden,1
Behavioral,glass,1
Behavioral,mostly,1
Behavioral,operational,1
Behavioral,shopping,1
Behavioral,cart,1
Behavioral,checkout,1
Behavioral,calculates,1
Behavioral,total,1
Behavioral,paid,1
Behavioral,calculation,1
Behavioral,submitted,1
Behavioral,style,1
Behavioral,thrown,1
Behavioral,suitable,1
Behavioral,moves,1
Behavioral,thought,1
Behavioral,catches,1
Behavioral,queued,1
Behavioral,capabilities,1
Behavioral,removes,1
Behavioral,definitions,1
Behavioral,neither,1
Behavioral,determining,1
Behavioral,controlled,1
Behavioral,supporting,1
Behavioral,reversible,1
Behavioral,multi-level,1
Behavioral,facility,1
Behavioral,developing,1
Behavioral,domain-specific,1
Behavioral,fashion,1
Behavioral,standalone,1
Behavioral,generated,1
Behavioral,performance,1
Behavioral,critical,1
Behavioral,unwieldy,1
Behavioral,unmanageable,1
Behavioral,hierarchies,1
Behavioral,slow,1
Behavioral,reasons,1
Behavioral,rarely,1
Behavioral,discounted,1
Behavioral,situations,1
Behavioral,accessed,1
Behavioral,simplistic,1
Behavioral,return,1
Behavioral,determine,1
Behavioral,extensively,1
Behavioral,included,1
Behavioral,ienumerable,1
Behavioral,ienumerator,1
Behavioral,2,1
Behavioral,includes,1
Behavioral,yield,1
Behavioral,keyword,1
Behavioral,centralise,1
Behavioral,transmits,1
Behavioral,initiating,1
Behavioral,general,1
Behavioral,simplified,1
Behavioral,improve,1
Behavioral,readability,1
Behavioral,increase,1
Behavioral,modifications,1
Behavioral,permits,1
Behavioral,originating,1
Behavioral,importantly,1
Behavioral,commonly,1
Behavioral,gives,1
Behavioral,inherits,1
Behavioral,seen,1
Behavioral,triggered,1
Behavioral,particularly,1
Behavioral,binding,1
Behavioral,completely,1
Behavioral,substituting,1
Behavioral,appears,1
Behavioral,losing,1
Behavioral,wrapper,1
Behavioral,fundamentally,1
Behavioral,inheriting,1
Behavioral,differences,1
Behavioral,resorting,1
Behavioral,preferences,1
Behavioral,increases,1
Behavioral,incorporated,1
Behavioral,multi-step,1
Behavioral,difference,1
Behavioral,parts,1
Behavioral,replacing,1
Behavioral,entirety,1
Behavioral,overridable,1
Behavioral,creation,1
Behavioral,specifically,1
Behavioral,visited,1
Behavioral,inclusion,1
Behavioral,further,1
Structural,massive,1
Structural,always.you,1
Structural,deferred,1
Structural,duplication,1
Structural,fun,1
Structural,decided,1
Structural,video,1
Structural,players,1
Structural,moving,1
Structural,shooting,1
Structural,chose,1
Structural,realistic,1
Structural,distinctive,1
Structural,feature,1
Structural,quantities,1
Structural,bullets,1
Structural,missiles,1
Structural,explosions,1
Structural,fly,1
Structural,deliver,1
Structural,thrilling,1
Structural,experience,1
Structural,completion,1
Structural,pushed,1
Structural,last,1
Structural,commit,1
Structural,built,1
Structural,sent,1
Structural,test,1
Structural,drive,1
Structural,flawlessly,1
Structural,able,1
Structural,play,1
Structural,kept,1
Structural,crashing,1
Structural,minutes,1
Structural,gameplay,1
Structural,spending,1
Structural,digging,1
Structural,debug,1
Structural,logs,1
Structural,discovered,1
Structural,insufficient,1
Structural,turned,1
Structural,out,1
Structural,rig,1
Structural,much,1
Structural,less,1
Structural,powerful,1
Structural,emerged,1
Structural,bullet,1
Structural,missile,1
Structural,piece,1
Structural,plenty,1
Structural,carnage,1
Structural,reached,1
Structural,climax,1
Structural,newly,1
Structural,particles,1
Structural,longer,1
Structural,fit,1
Structural,remaining,1
Structural,broad,1
Structural,belong,1
Structural,sophisticated,1
Structural,framework,1
Structural,ordinarily,1
Structural,initialize,1
Structural,keep,1
Structural,track,1
Structural,correct,1
Structural,tightly,1
Structural,comprehend,1
Structural,sense,1
Structural,model,1
Structural,little,1
Structural,hold,1
Structural,on.say,1
Structural,ordering,1
Structural,orders,1
Structural,stuffed,1
Structural,price,1
Structural,try,1
Structural,unwrap,1
Structural,calculate,1
Structural,doable,1
Structural,loop,1
Structural,nesting,1
Structural,nasty,1
Structural,beforehand,1
Structural,awkward,1
Structural,programs,1
Structural,notify,1
Structural,events,1
Structural,initial,1
Structural,fields,1
Structural,argument,1
Structural,emails,1
Structural,third-party,1
Structural,acted,1
Structural,configure,1
Structural,happened,1
Structural,just,1
Structural,email,1
Structural,receive,1
Structural,sms,1
Structural,critical,1
Structural,others,1
Structural,notified,1
Structural,facebook,1
Structural,course,1
Structural,corporate,1
Structural,love,1
Structural,slack,1
Structural,someone,1
Structural,asked,1
Structural,ca,1
Structural,house,1
Structural,fire,1
Structural,informed,1
Structural,channel,1
Structural,tried,1
Structural,address,1
Structural,special,1
Structural,became,1
Structural,apparent,1
Structural,bloat,1
Structural,immensely,1
Structural,wo,1
Structural,accidentally,1
Structural,guinness,1
Structural,record,1
Structural,sound,1
Structural,scary,1
Structural,stay,1
Structural,calm,1
Structural,let,1
Structural,geometric,1
Structural,pair,1
Structural,incorporate,1
Structural,plan,1
Structural,blue,1
Structural,'ll,1
Structural,bluecircle,1
Structural,redsquare,1
Structural,market,1
Structural,monitoring,1
Structural,downloads,1
Structural,sources,1
Structural,displays,1
Structural,nice-looking,1
Structural,charts,1
Structural,diagrams,1
Structural,integrating,1
Structural,catch,1
Structural,json,1
Structural,it.use,1
Structural,distributed,1
Structural,access.add,1
Structural,protect,1
Structural,undue,1
Structural,complexity.you,1
Structural,resource-hungry,1
Structural,unless,1
Structural,client.design,1
Structural,instantiates,1
Structural,remembers,1
Structural,forwards,1
Structural,instigating,1
Structural,simply,1
Structural,forwarded,1
Structural,object.there,1
Structural,situations,1
Structural,applicable.counting,1
Structural,freed,1
Structural,automatically,1
Structural,aka,1
Structural,loading,1
Structural,persistent,1
Structural,referenced,1
Structural,checking,1
Structural,locked,1
Structural,simpler,1
Structural,segment,1
Structural,community,1
Structural,discusses,1
Structural,learning,1
Structural,curve,1
Structural,successfully,1
Structural,leverage,1
Structural,hand,1
Structural,limit,1
Structural,power,1
Structural,fairly,1
Structural,advocate,1
Structural,facilitator,1
Structural,all-knowing,1
Structural,oracle,1
Structural,god,1
Structural,gui,1
Structural,replacing,1
Structural,heavy-weight,1
Structural,down,1
Structural,lowest,1
Structural,levels,1
Structural,optimal,1
Structural,unacceptably,1
Structural,terms,1
Structural,describes,1
Structural,prohibitive,1
Structural,state-dependent,1
Structural,state-independent,1
Structural,computed,1
Structural,invoked,1
Structural,illustration,1
Structural,re-engineered,1
Structural,enough,1
Structural,stand,1
Structural,exist,1
Structural,dependent,1
Structural,relationship,1
Structural,parent,1
Structural,widget,1
Structural,context-dependent,1
Structural,event,1
Structural,handling,1
Structural,estate,1
Structural,gadget,1
Structural,responsible,1
Structural,context-independent,1
Structural,whole-part,1
Structural,uniformly.recursive,1
Structural,directories,1
Structural,entries,1
Structural,directory,1
Structural,1-to-many,1
Structural,hierarchyapplication,1
Structural,manipulate,1
Structural,having,1
Structural,query,1
Structural,attempting,1
Structural,process,1
Structural,desirable,1
Structural,specifies,1
Structural,exercised,1
Structural,across,1
Structural,couples,1
Structural,manages,1
Structural,children,1
Structural,whenever,1
Structural,.child,1
Structural,[,1
Structural,addchild,1
Structural,removechild,1
Structural,],1
Structural,normally,1
Structural,desire,1
Structural,primitives,1
Structural,opinions,1
Structural,section,1
Structural,below,1
Structural,discussion,1
Structural,safety,1
Structural,versus,1
Structural,transparency,1
Structural,client-specified,1
Structural,embellishment,1
Structural,recursively,1
Structural,gift,1
Structural,putting,1
Structural,feasible,1
Structural,static,1
Structural,applies,1
Structural,entire,1
Structural,toolkit,1
Structural,borders,1
Structural,scroll,1
Structural,bars,1
Structural,suggests,1
Structural,giving,1
Structural,ability,1
Structural,specify,1
Structural,whatever,1
Structural,cascading,1
Structural,chaining,1
Structural,produce,1
Structural,custom,1
Structural,problems,1
Structural,inherit,1
Structural,unlimited,1
Structural,object.note,1
Structural,remain,1
Structural,constant,1
Structural,successive,1
Structural,specified.also,1
Structural,note,1
Structural,hidden,1
Structural,trying,1
Structural,interface.impedance,1
Structural,match,1
Structural,systeman,1
Structural,shelf,1
Structural,offers,1
Structural,compelling,1
Structural,philosophy,1
Structural,architecture,1
Structural,currently,1
Structural,developed.reuse,1
Structural,painful,1
Structural,elusive,1
Structural,reason,1
Structural,tribulation,1
Structural,quite,1
Structural,right,1
Structural,physical,1
Structural,misalignment,1
Structural,timing,1
Structural,synchronization,1
Structural,unfortunate,1
Structural,assumptions,1
Structural,competing,1
Structural,standards.it,1
Structural,inserting,1
Structural,three-prong,1
Structural,electrical,1
Structural,plug,1
Structural,two-prong,1
Structural,wall,1
Structural,outlet,1
Structural,â€,1
Structural,kind,1
Structural,maps,1
Structural,redirects,1
Structural,legacy,1
Structural,aggregation.adapter,1
Structural,functions,1
Structural,modifier,1
Structural,translated,1
Structural,publish,1
Structural,bury,1
Structural,beyond,1
Structural,encapsulation,1
Structural,insulation,1
Structural,hardening,1
Structural,arteries,1
Structural,occurred,1
Structural,locks,1
Structural,compile-time,1
Structural,composed,1
Structural,domain,1
Structural,given,1
Structural,specialization,1
Structural,permutation,1
Structural,java,1
Structural,ten,1
Structural,product,1
Structural,schemes,1
Structural,platforms.the,1
Structural,proposes,1
Structural,refactoring,1
Structural,explosive,1
Structural,platform-independent,1
Structural,platform-dependent,1
Structural,initialized,1
Structural,limited,1
Structural,maintained,1
Structural,interacts,1
Structural,turn,1
Structural,known,1
Structural,safely,1
Structural,continue,1
Structural,evolve,1
Structural,entirely,1
Structural,replaced,1
Structural,proliferation,1
Structural,numerous,1
Structural,consequences,1
Structural,improved,1
Structural,extensibility,1
Structural,i.e,1
Structural,clients.bridge,1
Structural,synonym,1
Structural,former,1
Structural,latter,1
Structural,viewed,1
Structural,reflect,1
Structural,couldnt,1
Structural,typically,1
Structural,integrated,1
Structural,decouples,1
Structural,usual,1
Structural,appears,1
Structural,logical,1
Structural,nothing,1
Structural,wrong,1
Structural,isnt,1
Structural,permanently,1
Structural,affects,1
Structural,comes,1
Structural,identify,1
Structural,does,1
Structural,takes,1
Structural,group,1
Structural,trees,1
Structural,casting,1
Structural,evaluations,1
Structural,conditional,1
Structural,checks,1
Structural,independent,1
Structural,responsibility,1
Structural,exactly,1
Structural,intended,1
Structural,per,1
Structural,–,1
Structural,thing,1
Structural,aware,1
Structural,conforms,1
Structural,open,1
Structural,principle,1
Structural,elegance,1
Structural,object-oriented,1
Structural,programming,1
Structural,language,1
Structural,overlooking,1
Structural,simplicity,1
Structural,solve,1
Structural,handles,1
Structural,transparently,1
Structural,says,1
Structural,repeated,1
Structural,instantiation,1
Structural,referred,1
Structural,objective,1
Structural,defer,1
Structural,instantiating,1
Structural,inability,1
Structural,acting,1
Structural,wraps,1
Structural,corresponding,1
Structural,compatibility,1
Structural,protocol,1
Structural,seamless,1
Structural,integration,1
Structural,tight,1
Structural,delegate,1
Structural,loose,1
Structural,select,1
Structural,collections,1
Structural,lead,1
Structural,inconsistent,1
Structural,additionally,1
Structural,knowing,1
Structural,structured,1
Structural,tree-like,1
Structural,enables,1
Structural,inheritance-based,1
Structural,approaches,1
Structural,rigid,1
Structural,implementing,1
Structural,stacked,1
Structural,forming,1
Structural,chain,1
Structural,delegating,1
Structural,various,1
Structural,interacting,1
Structural,cumbersome,1
Structural,requiring,1
Structural,deep,1
Structural,internal,1
Structural,entry,1
Structural,coordinates,1
Structural,shielding,1
Structural,centralizing,1
Structural,api,1
Structural,individually,1
Structural,consume,1
Structural,significant,1
Structural,especially,1
Structural,overlapping,1
Structural,characteristics,1
Structural,consumption,1
Structural,improving,1
Structural,promoting,1
Structural,footprint,1
Structural,managed,1
Structural,enabling,1
Structural,concerns,1
Structural,limitations,1
Structural,accessing,1
Structural,controls,1
Structural,forwarding,1
Structural,mimics,1
Structural,transparent,1
Structural,unaware,1
Structural,mechanisms,1
Structural,unrelated,1
Structural,follows,1
Structural,notion,1
Structural,prefer,1
Structural,treated,1
Structural,life,1
Structural,lines,1
Structural,fill,1
Structural,parts,1
Structural,building,1
Structural,block,1
Structural,affected,1
Structural,compile,1
Structural,applicable,1
Structural,cant,1
Structural,remove,1
Structural,applications,1
Structural,mysql/oracle,1
Structural,html,1
Structural,pdf,1
Structural,increases,1
Structural,names,1
Structural,confusing,1
Structural,manage,1
Structural,caching,1
Structural,immutable,1
Structural,space,1
Structural,crucial,1
Structural,low,1
Structural,mobile,1
Structural,embedded,1
Structural,load,1
Structural,huge,1
Structural,heavy,1
Structural,consuming,1
Structural,divide,1
Structural,property,1
Structural,definition,1
Structural,clear,1
Structural,give,1
Structural,severe,1
Structural,issue,1
Structural,delete,1
Structural,files,1
Structural,settings,1
Structural,dont,1
Structural,translator,1
Structural,separates,1
Structural,technical,1
Structural,cleaner,1
Structural,real-world,1
Structural,interoperability,1
Structural,permits,1
Structural,databases,1
Structural,impact,1
Structural,problematic,1
Structural,refined,1
Structural,twenty,1
Structural,lots,1
Structural,overlap,1
Structural,far,1
Structural,fewer,1
Structural,simplest,1
Structural,scenarios,1
Structural,removing,1
Structural,benefit,1
Structural,introduces,1
Structural,possibility,1
Structural,permit,1
Structural,switch,1
Structural,interoperates,1
Structural,whether,1
Structural,includes,1
Structural,branch,1
Structural,extends,1
Structural,rather,1
Structural,response,1
Structural,conditions,1
Structural,user-selected,1
Structural,options,1
Structural,rules,1
Structural,decorated,1
Structural,manners,1
Structural,addition,1
Structural,incrementally,1
Structural,simplify,1
Structural,single-class,1
Structural,interdependent,1
Structural,understood,1
Structural,behalf,1
Structural,useful,1
Structural,refactored,1
Structural,unavailable,1
Structural,widely,1
Structural,sometimes,1
Structural,subsets,1
Structural,purposes,1
Structural,minimise,1
Structural,identical,1
Structural,flyweights,1
Structural,lower,1
Structural,requirements,1
Structural,small,1
Structural,depending,1
Structural,scenario,1
Structural,target,1
Structural,environment,1
Structural,cases,1
Structural,duplicated,1
Structural,TRUE,1
Structural,unchanging,1
Structural,drastically,1
Structural,concepts,1
Structural,remains,1
Structural,unchanged,1
Structural,replicated,1
Structural,amongst,1
Structural,stateful,1
Structural,outside,1
Structural,never,1
Structural,variation,1
Structural,generation,1
Structural,receives,1
Structural,particular,1
Structural,usually,1
Structural,available,1
Structural,hashtable,1
Structural,creates,1
Structural,pass,1
Structural,enhance,1
Structural,perhaps,1
Structural,slow,1
Structural,cache,1
Structural,improves,1
Structural,long-running,1
Structural,seldom-changing,1
Structural,calculates,1
Structural,cached,1
Structural,recalculating,1
Structural,retrieve,1
Structural,sensitive,1
Structural,authentication,1
Structural,filter,1
Structural,according,1
Structural,rights,1
Structural,authenticated,1
Structural,location,1
Structural,performs,1
Structural,encode,1
Structural,transfer,1
Structural,returning,1
Structural,visual,1
Structural,studio,1
Structural,web,1
Structural,service,1
Structural,invisible,1
Structural,counter,1
Structural,reaches,1
Structural,zero,1
Structural,removed,1
Structural,log,1
Structural,detail,1
Structural,form,1
Structural,initialisation,1
Structural,utility,1
Structural,explorer,1
Structural,visible,1
Structural,obtaining,1
Structural,name,1
Structural,size,1
Structural,easy-to-retrieve,1
Structural,document,1
Structural,preview,1
Structural,contents,1
Structural,slower,1
Creational,two,1
Creational,violating,1
Creational,nowadays,1
Creational,people,1
Creational,call,1
Creational,something,1
Creational,just,1
Creational,listed,1
Creational,laborious,1
Creational,nested,1
Creational,buried,1
Creational,monstrous,1
Creational,worse,1
Creational,scattered,1
Creational,think,1
Creational,simple,1
Creational,walls,1
Creational,floor,1
Creational,install,1
Creational,door,1
Creational,fit,1
Creational,pair,1
Creational,windows,1
Creational,roof,1
Creational,what,1
Creational,bigger,1
Creational,brighter,1
Creational,backyard,1
Creational,goodies,1
Creational,heating,1
Creational,plumbing,1
Creational,electrical,1
Creational,wiring,1
Creational,cover,1
Creational,combinations,1
Creational,eventually,1
Creational,'ll,1
Creational,considerable,1
Creational,porch,1
Creational,style,1
Creational,growing,1
Creational,involve,1
Creational,breeding,1
Creational,giant,1
Creational,indeed,1
Creational,eliminates,1
Creational,cases,1
Creational,unused,1
Creational,ugly,1
Creational,fraction,1
Creational,houses,1
Creational,useless,1
Creational,nine,1
Creational,ten,1
Creational,say,1
Creational,go,1
Creational,values,1
Creational,object.nice,1
Creational,!,1
Creational,outside,1
Creational,since,1
Creational,duplicate,1
Creational,extra,1
Creational,scare,1
Creational,sometimes,1
Creational,follows,1
Creational,accepts,1
Creational,shop,1
Creational,simulator,1
Creational,consists,1
Creational,represent,1
Creational,match,1
Creational,customers,1
Creational,quite,1
Creational,mad,1
Creational,non-matching,1
Creational,vendors,1
Creational,update,1
Creational,catalogs,1
Creational,very,1
Creational,core,1
Creational,happens,1
Creational,version,1
Creational,handle,1
Creational,trucks,1
Creational,bulk,1
Creational,lives,1
Creational,after,1
Creational,day,1
Creational,dozens,1
Creational,requests,1
Creational,companies,1
Creational,incorporate,1
Creational,great,1
Creational,news,1
Creational,present,1
Creational,ships,1
Creational,codebase,1
Creational,moreover,1
Creational,later,1
Creational,add,1
Creational,probably,1
Creational,nasty,1
Creational,riddled,1
Creational,conditionals,1
Creational,encapsulated,1
Creational,just-in-time,1
Creational,additionally,1
Creational,necessary.make,1
Creational,responsible,1
Creational,enforcement,1
Creational,declare,1
Creational,instance.the,1
Creational,scope,1
Creational,resolution,1
Creational,required.singleton,1
Creational,three,1
Creational,following,1
Creational,criteria,1
Creational,satisfied,1
Creational,reasonably,1
Creational,assignedlazy,1
Creational,desirableglobal,1
Creational,otherwise,1
Creational,forif,1
Creational,occurs,1
Creational,sufficiently,1
Creational,interesting.the,1
Creational,extended,1
Creational,application-specific,1
Creational,book.deleting,1
Creational,class/instance,1
Creational,non-trivial,1
Creational,kill,1
Creational,john,1
Creational,vlissides,1
Creational,prototype.co-opt,1
Creational,breeder,1
Creational,future,1
Creational,harmful.application,1
Creational,hard,1
Creational,wires,1
Creational,expression.declare,1
Creational,dictionary,1
Creational,cloneable,1
Creational,polymorphic,1
Creational,capability,1
Creational,derives,1
Creational,registers,1
Creational,implements,1
Creational,operation.the,1
Creational,writing,1
Creational,hard-wired,1
Creational,supplying,1
Creational,string,1
Creational,enumerated,1
Creational,designates,1
Creational,representations.parse,1
Creational,several,1
Creational,targets.an,1
Creational,elements,1
Creational,specification,1
Creational,secondary,1
Creational,storage,1
Creational,built,1
Creational,primary,1
Creational,storage.separate,1
Creational,interpreting,1
Creational,i.e,1
Creational,reading,1
Creational,parsing,1
Creational,stored,1
Creational,persistence,1
Creational,rtf,1
Creational,building,1
Creational,representing,1
Creational,target,1
Creational,ascii,1
Creational,tex,1
Creational,text,1
Creational,widget,1
Creational,focus/distinction,1
Creational,aggregates.the,1
Creational,interprets,1
Creational,format,1
Creational,part,1
Creational,intermediate,1
Creational,retrieves,1
Creational,.affords,1
Creational,finer,1
Creational,unlike,1
Creational,shot,1
Creational,constructs,1
Creational,under,1
Creational,defer,1
Creational,subclasses.defining,1
Creational,constructor.the,1
Creational,harmful.a,1
Creational,standardize,1
Creational,model,1
Creational,range,1
Creational,allow,1
Creational,own,1
Creational,domain,1
Creational,instantiation.factory,1
Creational,template,1
Creational,implementing,1
Creational,generic,1
Creational,placeholders,1
Creational,supplied,1
Creational,client.factory,1
Creational,customizable,1
Creational,little,1
Creational,complicated,1
Creational,whereas,1
Creational,operation.people,1
Creational,;,1
Creational,place,1
Creational,easily,1
Creational,override,1
Creational,.factory,1
Creational,emphasis,1
Creational,families.factory,1
Creational,specified,1
Creational,user,1
Creational,suite,1
Creational,harmful,1
Creational,portable,1
Creational,encapsulate,1
Creational,might,1
Creational,include,1
Creational,windowing,1
Creational,operating,1
Creational,too,1
Creational,encapsulation,1
Creational,engineered,1
Creational,advance,1
Creational,#,1
Creational,ifdef,1
Creational,case,1
Creational,statements,1
Creational,options,1
Creational,currently,1
Creational,supported,1
Creational,begin,1
Creational,procreate,1
Creational,rabbits,1
Creational,code.provide,1
Creational,level,1
Creational,indirection,1
Creational,abstracts,1
Creational,esponsibility,1
Creational,clients,1
Creational,ask,1
Creational,them.this,1
Creational,exchanging,1
Creational,appears,1
Creational,wholesale,1
Creational,service,1
Creational,pervasive,1
Creational,classic,1
Creational,designed,1
Creational,together,1
Creational,view,1
Creational,knowing,1
Creational,definitions,1
Creational,names,1
Creational,composition,1
Creational,objects.object,1
Creational,enforce,1
Creational,remains,1
Creational,suggests,1
Creational,acts,1
Creational,favors,1
Creational,invocation,1
Creational,defers,1
Creational,run,1
Creational,select,1
Creational,whose,1
Creational,start,1
Creational,achieved,1
Creational,why,1
Creational,much,1
Creational,simpler,1
Creational,move,1
Creational,enterprise,1
Creational,development,1
Creational,critical,1
Creational,encounter,1
Creational,consuming,1
Creational,network,1
Creational,communication,1
Creational,reads,1
Creational,disk,1
Creational,i/o,1
Creational,avoid,1
Creational,repeating,1
Creational,those,1
Creational,initially,1
Creational,been,1
Creational,singletonclass,1
Creational,made,1
Creational,sure,1
Creational,no,1
Creational,–,1
Creational,requested,1
Creational,typical,1
Creational,examples,1
Creational,could,1
Creational,shortly,1
Creational,describe,1
Creational,“,1
Creational,managers,1
Creational,”,1
Creational,manage,1
Creational,read,1
Creational,configuration,1
Creational,threads,1
Creational,share,1
Creational,common,1
Creational,theme,1
Creational,among,1
Creational,them,1
Creational,across,1
Creational,tight,1
Creational,difficulty,1
Creational,managing,1
Creational,defines,1
Creational,represents,1
Creational,variant,1
Creational,decouples,1
Creational,implementations,1
Creational,promotes,1
Creational,inversion,1
Creational,abstraction,1
Creational,being,1
Creational,needing,1
Creational,involved,1
Creational,varying,1
Creational,traditional,1
Creational,setters,1
Creational,cumbersome,1
Creational,dealing,1
Creational,numerous,1
Creational,handles,1
Creational,setting,1
Creational,retrieving,1
Creational,constructed,1
Creational,simplifying,1
Creational,clear,1
Creational,readable,1
Creational,api,1
Creational,fluent,1
Creational,intuitive,1
Creational,configuring,1
Creational,various,1
Creational,arise,1
Creational,decouple,1
Creational,difficult,1
Creational,actual,1
Creational,relies,1
Creational,defined,1
Creational,encapsulating,1
Creational,allowing,1
Creational,extensibility,1
Creational,adheres,1
Creational,open-closed,1
Creational,open,1
Creational,extension,1
Creational,closed,1
Creational,depend,1
Creational,abstractions,1
Creational,rather,1
Creational,promoting,1
Creational,loose,1
Creational,expensive,1
Creational,terms,1
Creational,lead,1
Creational,reduced,1
Creational,serves,1
Creational,complexity,1
Creational,internal,1
Creational,efficiently,1
Creational,ones,1
Creational,reducing,1
Creational,overhead,1
Creational,leveraging,1
Creational,eliminate,1
Creational,efficient,1
Creational,customization,1
Creational,maintaining,1
Creational,optimized,1
Creational,coordination,1
Creational,maintain,1
Creational,central,1
Creational,shared,1
Creational,functionality,1
Creational,unnecessary,1
Creational,allocation,1
Creational,ensuring,1
Creational,subsequent,1
Creational,enforcing,1
Creational,restricting,1
Creational,prevents,1
Creational,returned,1
Creational,regardless,1
Creational,us,1
Creational,familiar,1
Creational,notice,1
Creational,statement,1
Creational,achieve,1
Creational,rid,1
Creational,block,1
Creational,seems,1
Creational,confusing,1
Creational,really,1
Creational,grasp,1
Creational,minor,1
Creational,difference,1
Creational,between,1
Creational,post,1
Creational,finally,1
Creational,was,1
Creational,setter,1
Creational,unless,1
Creational,explicitly,1
Creational,issue,1
Creational,actually,1
Creational,learn,1
Creational,look,1
Creational,advantages,1
Creational,usage,1
Creational,jdk,1
Creational,affair,1
Creational,suppose,1
Creational,loads,1
Creational,now,1
Creational,good,1
Creational,idea,1
Creational,keyword,1
Creational,load,1
Creational,better,1
Creational,manipulation,1
Creational,mandates,1
Creational,feature,1
Creational,done,1
Creational,whether,1
Creational,decision,1
Creational,logging,1
Creational,drivers,1
Creational,caching,1
Creational,thread,1
Creational,pool,1
Creational,restrict,1
Creational,outer,1
Creational,world,1
Creational,groups,1
Creational,requirement,1
Creational,sets,1
Creational,selection,1
Creational,correct,1
Creational,sequence,1
Creational,actions,1
Creational,determination,1
Creational,permits,1
Creational,altering,1
Creational,brand,1
Creational,general,1
Creational,either,1
Creational,property,1
Creational,referenced,1
Creational,both,1
Creational,clones,1
Creational,main,1
Creational,child,1
Creational,giving,1
Creational,truly,1
Creational,though,1
Creational,upon,1
Creational,situation,1
Creational,concurrent,1
Creational,additional,1
Creational,previously,1
Creational,limited,1
Creational,appropriate,1
Creational,points,1
Creational,risk,1
